Date,PE,Close,Earnings
1957-05-01,13.71,46.02,3.3566739606126914
1957-07-01,14.12,47.43,3.3590651558073654
1957-08-01,13.27,47.790001,3.6013565184626977
1957-10-01,12.0,42.759998,3.5633331666666668
1957-11-01,11.86,40.439999,3.409780691399663
1958-04-01,13.79,41.93,3.0406091370558377
1958-05-01,14.57,43.540001,2.9883322580645157
1958-07-01,15.78,45.279999,2.8694549429657794
1958-08-01,16.47,47.490002,2.8834245294474803
1958-10-01,17.67,49.98,2.8285229202037345
1958-12-01,18.51,52.689999,2.846569367909238
1959-04-01,17.81,55.689999,3.1268949466591804
1959-05-01,17.55,57.650002,3.284900398860399
1959-06-01,16.9,58.630001,3.469230828402367
1959-07-01,17.52,58.970001,3.3658676369863016
1959-09-01,16.63,58.869999,3.539987913409501
1959-10-01,16.68,56.939999,3.413669004796163
1959-12-01,17.42,58.700001,3.3696900688863374
1960-02-01,16.45,55.959999,3.4018236474164136
1960-03-01,16.23,56.009998,3.4510165126309307
1960-04-01,16.65,55.43,3.3291291291291296
1960-06-01,17.56,55.889999,3.1828017653758547
1960-07-01,17.11,57.060001,3.3348919345412043
1960-08-01,17.3,55.529999,3.209826531791907
1960-09-01,16.76,57.09,3.406324582338902
1960-11-01,16.96,53.939999,3.1804244693396226
1960-12-01,17.37,55.299999,3.183649913644214
1961-02-01,19.74,61.900002,3.1357650455927053
1961-03-01,20.75,63.43,3.056867469879518
1961-05-01,21.8,65.16999799999999,2.9894494495412838
1961-06-01,21.66,66.559998,3.0729454293628806
1961-08-01,22.27,67.370003,3.025146070947463
1961-09-01,22.05,68.190002,3.0925170975056693
1961-11-01,22.61,68.730003,3.0398055285272
1961-12-01,22.49,71.779999,3.1916406847487777
1962-02-01,21.21,69.260002,3.265440924092409
1962-03-01,20.86,70.199997,3.3652922818791944
1962-05-01,18.33,65.699997,3.584287888707038
1962-06-01,16.03,59.380001,3.7043044915782906
1962-08-01,16.67,57.75,3.464307138572285
1962-10-01,15.7,55.490002,3.5343950318471338
1962-11-01,16.57,57.119999,3.4471936632468316
1963-02-01,17.83,66.309998,3.719012787436904
1963-03-01,17.7,64.099998,3.6214688135593223
1963-04-01,18.32,66.849998,3.6490173580786025
1963-05-01,18.47,69.970001,3.788305414185165
1963-07-01,17.8,68.860001,3.8685393820224716
1963-08-01,18.11,69.07,3.813914964108227
1963-10-01,18.35,72.220001,3.9356948773841958
1963-11-01,18.16,73.83000200000002,4.065528744493394
1964-04-01,18.9,79.239998,4.1925924867724875
1964-05-01,18.86,80.16999799999998,4.2507952279957575
1964-06-01,18.53,80.110001,4.323259633027522
1964-07-01,19.01,82.269997,4.327722093634929
1964-09-01,18.66,82.18,4.404072883172562
1964-10-01,18.87,84.08000200000002,4.455749973502916
1964-12-01,18.45,83.550003,4.528455447154472
1965-02-01,18.71,87.58000200000002,4.680919401389632
1965-03-01,18.55,87.25,4.703504043126684
1965-04-01,18.59,86.32,4.643356643356643
1965-06-01,17.57,88.720001,5.049516277746158
1965-07-01,17.38,84.480003,4.860759666283084
1965-09-01,17.95,87.16999799999998,4.856267298050138
1965-10-01,18.1,89.900002,4.966850939226519
1965-11-01,18.0,92.230003,5.123889055555555
1965-12-01,17.67,91.5,5.1782682512733444
1966-02-01,17.52,92.160004,5.260274200913242
1966-03-01,16.64,90.059998,5.412259495192307
1966-04-01,17.03,89.940002,5.281268467410452
1966-06-01,15.76,86.099998,5.463197842639594
1966-07-01,15.67,85.610001,5.463305743458839
1966-08-01,14.68,82.309998,5.6069480926430515
1966-09-01,14.12,77.699997,5.502832648725213
1966-11-01,14.63,80.809998,5.523581544771018
1966-12-01,14.65,80.08000200000002,5.466211740614336
1967-02-01,15.93,86.43,5.425612052730697
1967-03-01,16.41,87.68,5.343083485679464
1967-05-01,17.24,93.839996,5.4431552204176334
1967-06-01,17.15,90.230003,5.2612246647230325
1967-08-01,17.79,95.370003,5.360877065767285
1967-09-01,18.08,93.68,5.181415929203541
1967-11-01,17.42,92.709999,5.322043570608495
1967-12-01,17.88,94.5,5.285234899328859
1968-02-01,16.8,92.559998,5.50952369047619
1968-03-01,16.38,89.110001,5.440171001221001
1968-04-01,17.45,92.480003,5.299713638968481
1968-05-01,17.71,97.970001,5.53190293619424
1968-07-01,17.91,99.400002,5.549972194304858
1968-08-01,17.43,97.279999,5.58118181296615
1968-10-01,18.23,102.860001,5.642347833241908
1968-11-01,18.41,103.059998,5.59804443237371
1969-04-01,17.39,101.419998,5.832087291546866
1969-05-01,17.93,103.510002,5.773006246514222
1969-07-01,16.17,98.080002,6.065553617810759
1969-08-01,16.04,93.470001,5.827306795511222
1969-10-01,16.32,92.519997,5.6691174632352945
1969-12-01,15.76,93.220001,5.914974682741117
1970-04-01,15.37,90.07,5.8601171112556925
1970-05-01,13.69,81.440002,5.948867932797663
1970-06-01,13.69,77.839996,5.685901826150475
1970-07-01,13.85,72.940002,5.266426137184117
1970-09-01,15.41,80.949997,5.253082219338092
1970-10-01,15.97,84.32,5.279899812147776
1970-12-01,17.55,87.470001,4.984045641025641
1971-02-01,18.71,96.419998,5.153393800106895
1971-03-01,19.08,97.0,5.083857442348009
1971-04-01,19.61,100.389999,5.119326823049465
1971-06-01,18.74,100.199997,5.346851494130203
1971-07-01,18.48,99.779999,5.399350595238095
1971-09-01,18.31,99.07,5.410704533042053
1971-10-01,17.62,98.93,5.614642451759364
1971-11-01,16.54,92.800003,5.610641051995164
1971-12-01,17.4,95.440002,5.4850575862068975
1972-02-01,18.22,104.010002,5.708562129527992
1972-03-01,18.54,107.349998,5.790183279395901
1972-05-01,18.2,106.690002,5.862088021978023
1972-06-01,18.09,109.690002,6.063571144278607
1972-08-01,18.25,108.400002,5.939726136986302
1972-09-01,17.82,111.510002,6.257575869809203
1972-11-01,18.19,112.669998,6.1940625618471685
1972-12-01,18.3,117.379997,6.414207486338798
1973-02-01,17.11,114.760002,6.707188895382817
1973-03-01,16.53,111.050003,6.718088505747126
1973-05-01,15.13,107.099998,7.078651553205551
1973-06-01,14.5,103.93,7.167586206896552
1973-08-01,13.77,106.830002,7.758170079883805
1973-10-01,13.99,108.209999,7.734810507505361
1973-11-01,12.74,107.690002,8.452904395604396
1974-02-01,11.27,95.32,8.457852706299912
1974-03-01,11.66,95.529999,8.192967324185249
1974-04-01,10.89,93.25,8.562901744719927
1974-05-01,10.41,92.220001,8.85878972142171
1974-07-01,8.95,86.019997,9.611172849162012
1974-08-01,8.46,78.75,9.308510638297872
1974-10-01,7.68,63.389999,8.253906119791667
1974-11-01,8.0,73.879997,9.234999625
1975-04-01,10.22,82.639999,8.086105577299413
1975-05-01,11.09,88.099998,7.944093597835888
1975-07-01,11.72,94.849998,8.093003242320819
1975-08-01,10.95,87.989998,8.035616255707764
1975-10-01,11.32,82.93,7.325971731448764
1975-12-01,11.14,90.669998,8.139138061041292
1976-03-01,11.67,100.019997,8.570693830334191
1976-04-01,11.51,102.239998,8.882710512597741
1976-06-01,11.01,99.849998,9.069027974568574
1976-07-01,11.14,103.589996,9.298922441651705
1976-09-01,11.05,104.059998,9.41719438914027
1976-10-01,10.54,104.169998,9.883301518026567
1976-11-01,10.34,103.099998,9.970986266924564
1976-12-01,10.57,102.489998,9.696310122989592
1977-02-01,10.08,102.540001,10.172619146825397
1977-03-01,9.98,100.660004,10.086172745490982
1977-04-01,9.72,99.209999,10.20679002057613
1977-06-01,9.53,96.93,10.171038824763905
1977-07-01,9.53,100.099998,10.503672402938092
1977-08-01,9.21,99.120003,10.762215309446253
1977-09-01,8.99,96.830002,10.770856729699664
1977-11-01,8.71,91.349998,10.48794466130884
1977-12-01,8.62,94.690002,10.984919025522043
1978-02-01,8.16,89.93,11.020833333333334
1978-03-01,8.13,87.190002,10.724477490774907
1978-05-01,8.75,97.669998,11.162285485714287
1978-06-01,8.7,97.349998,11.189654942528737
1978-08-01,9.07,100.660004,11.098126130099228
1978-09-01,8.98,103.68,11.545657015590201
1978-11-01,7.84,96.849998,12.353316071428571
1978-12-01,7.79,96.279999,12.359435044929397
1979-02-01,7.57,99.959999,13.204755482166446
1979-03-01,7.53,96.900002,12.868526162018592
1979-05-01,7.25,101.68,14.024827586206898
1979-06-01,7.27,99.169998,13.640990096286108
1979-08-01,7.45,104.169998,13.982550067114094
1979-10-01,7.11,108.559998,15.268635443037972
1979-11-01,7.01,102.57,14.631954350927247
1980-02-01,7.61,115.120003,15.127464257555847
1980-04-01,6.79,102.18,15.048600883652432
1980-05-01,7.15,105.459999,14.74965020979021
1980-07-01,8.07,114.93,14.241635687732343
1980-08-01,8.38,121.209999,14.464200357995225
1980-10-01,8.86,127.129997,14.348758126410836
1980-12-01,9.01,137.21000700000002,15.228635627081024
1981-04-01,9.13,136.570007,14.958379737130338
1981-05-01,8.86,132.720001,14.979684085778782
1981-06-01,8.81,132.410004,15.029512372304197
1981-07-01,8.55,129.770004,15.177778245614034
1981-09-01,7.75,123.019997,15.873548000000001
1981-10-01,7.83,117.080002,14.952746104725414
1981-12-01,8.06,126.099998,15.645161042183622
1982-02-01,7.64,117.779999,15.416230235602095
1982-03-01,7.48,113.309998,15.148395454545453
1982-04-01,7.97,113.790001,14.277289962358847
1982-06-01,7.74,111.68,14.428940568475452
1982-07-01,7.83,108.709999,13.883780204342273
1982-09-01,9.03,118.25,13.095238095238097
1982-10-01,10.01,121.970001,12.184815284715285
1982-11-01,10.67,135.470001,12.696344985941893
1982-12-01,11.03,138.720001,12.576609338168632
1983-02-01,11.75,142.96000700000005,12.166809106382983
1983-03-01,12.23,150.880005,12.336876941946034
1983-06-01,13.22,162.550003,12.295764220877459
1983-07-01,13.02,168.639999,12.952380875576036
1983-08-01,12.43,162.03999299999995,13.036202172164115
1983-09-01,12.57,164.229996,13.065234367541766
1983-11-01,11.98,163.660004,13.661102170283804
1983-12-01,11.72,166.490005,14.205631825938566
1984-02-01,10.59,162.740005,15.367328139754486
1984-03-01,10.31,158.190002,15.343356159068863
1984-05-01,9.86,161.679993,16.397565212981746
1984-06-01,9.45,153.240005,16.215873544973547
1984-08-01,10.0,154.080002,15.4080002
1984-10-01,9.94,164.619995,16.561367706237423
1984-11-01,10.01,167.490005,16.73226823176823
1985-02-01,10.98,178.630005,16.268670765027323
1985-03-01,10.95,183.229996,16.73333296803653
1985-04-01,11.2,181.270004,16.184821785714288
1985-05-01,11.65,178.369995,15.310729184549356
1985-07-01,12.43,192.429993,15.481093563958165
1985-08-01,12.26,192.110001,15.669657504078305
1985-10-01,12.39,185.070007,14.937046569814367
1985-11-01,13.33,191.529999,14.368342010502626
1986-04-01,16.32,235.139999,14.408088174019607
1986-05-01,16.28,235.160004,14.444717690417688
1986-07-01,16.28,252.039993,15.481572051597052
1986-08-01,16.55,234.910004,14.193957945619333
1986-10-01,16.12,233.600006,14.491315508684863
1986-12-01,17.17,249.050003,14.504950669772859
1987-04-01,19.45,292.380005,15.032391002570694
1987-05-01,19.74,288.0299990000001,14.59118535967579
1987-06-01,20.9,289.829987,13.867463492822969
1987-07-01,20.81,302.940002,14.557424411340703
1987-09-01,20.09,323.399994,16.09756067695371
1987-10-01,17.08,327.329987,19.164519145199066
1987-12-01,13.77,232.0,16.848220769789396
1988-02-01,14.16,255.039993,18.011298940677968
1988-03-01,14.29,267.220001,18.699790132960114
1988-06-01,12.49,266.690002,21.35228198558847
1988-07-01,12.22,271.77999900000003,22.240589116202948
1988-08-01,11.78,272.209991,23.107809083191853
1988-09-01,11.79,258.350006,21.91263833757422
1988-11-01,11.57,279.059998,24.119273811581678
1988-12-01,11.64,272.48999,23.409792955326456
1989-02-01,11.97,297.089996,24.819548538011695
1989-03-01,11.73,287.109985,24.476554560954817
1989-05-01,12.49,309.119995,24.749399119295436
1989-06-01,12.84,321.970001,25.075545249221186
1989-08-01,14.32,343.75,24.004888268156424
1989-09-01,14.66,353.730011,24.12892298772169
1989-11-01,14.7,341.200012,23.21088517006803
1989-12-01,15.24,350.630005,23.007218175853016
1990-02-01,14.97,328.790009,21.963260454241816
1990-03-01,15.62,332.73999,21.302176056338027
1990-05-01,16.37,332.25,20.29627367135003
1990-06-01,16.95,363.160004,21.425368967551623
1990-08-01,15.33,355.519989,23.191127788649705
1990-10-01,14.21,314.940002,22.1632654468684
1990-11-01,14.68,307.019989,20.9141681880109
1991-02-01,17.19,343.049988,19.956369284467712
1991-03-01,17.78,370.470001,20.836333014623172
1991-04-01,18.58,371.299988,19.98385296017223
1991-05-01,18.98,380.290009,20.03635453108535
1991-07-01,20.14,377.920013,18.764648113207546
1991-08-01,21.22,387.119995,18.243166588124414
1991-10-01,22.49,389.200012,17.30546963094709
1991-11-01,23.27,391.320007,16.81650223463687
1992-04-01,24.73,404.230011,16.34573437120906
1992-05-01,24.75,412.529999,16.667878747474745
1992-06-01,23.95,417.299988,17.423799081419624
1992-07-01,23.88,412.880005,17.289782453936347
1992-09-01,23.2,416.070007,17.93405202586207
1992-10-01,22.43,416.290009,18.55951890325457
1992-12-01,22.82,430.779999,18.87730056967572
1993-02-01,22.55,442.519989,19.623946297117516
1993-03-01,22.69,442.01001,19.48038827677391
1993-04-01,22.53,450.299988,19.986683888149134
1993-06-01,23.18,453.829987,19.578515401207937
1993-07-01,22.72,449.019989,19.763203741197184
1993-09-01,22.5,463.14999400000005,20.58444417777778
1993-10-01,22.19,461.279999,20.787742181162685
1993-11-01,21.63,469.100006,21.687471382339346
1993-12-01,21.29,461.89001500000006,21.69516275246595
1994-02-01,21.02,479.619995,22.817316603235014
1994-03-01,20.42,464.440002,22.744368364348677
1994-06-01,18.05,457.630005,25.353462880886426
1994-07-01,17.42,446.200012,25.61423719862227
1994-08-01,17.44,461.01001,26.434060206422018
1994-09-01,17.09,473.170013,27.68695219426565
1994-11-01,15.62,468.420013,29.9884771446863
1994-12-01,14.88,448.920013,30.16935571236559
1995-02-01,15.11,470.39999400000005,31.13170046326936
1995-03-01,15.15,485.64999400000005,32.05610521452145
1995-05-01,15.5,514.26001,33.17806516129032
1995-06-01,15.67,533.48999,34.0453088704531
1995-08-01,16.01,559.6400150000002,34.95565365396628
1995-09-01,16.45,563.840027,34.27598948328267
1995-11-01,17.33,584.219971,33.71148130409694
1995-12-01,18.1,606.97998,33.53480552486187
1996-02-01,19.1,638.460022,33.42722628272251
1996-03-01,19.01,644.369995,33.89637006838506
1996-04-01,18.85,653.72998,34.68063554376657
1996-05-01,19.1,654.580017,34.27120507853403
1996-07-01,18.26,675.880005,37.014239047097476
1996-08-01,18.6,650.02002,34.94731290322581
1996-10-01,19.0,689.080017,36.26736931578947
1996-11-01,19.45,703.77002,36.183548586118256
1997-04-01,18.94,759.6400150000003,40.10770934530096
1997-05-01,20.6,798.530029,38.7635936407767
1997-07-01,22.8,891.0300289999999,39.08026442982455
1997-08-01,22.83,947.140015,41.48664104248795
1997-10-01,23.58,955.409973,40.517810559796445
1997-12-01,24.23,974.77002,40.22988113908378
1998-04-01,28.26,1108.150024,39.212668931351736
1998-05-01,28.3,1121.0,39.6113074204947
1998-06-01,28.44,1090.97998,38.36075879043601
1998-07-01,29.9,1148.560059,38.41337989966555
1998-09-01,26.8,994.26001,37.09925410447761
1998-10-01,27.2,986.390015,36.264338786764704
1998-12-01,31.56,1175.280029,37.23954464512041
1999-02-01,32.67,1273.0,38.96541169268442
1999-03-01,33.39,1236.160034,37.02186385145253
1999-04-01,34.0,1293.719971,38.050587382352944
1999-06-01,32.24,1294.26001,40.144541253101735
1999-07-01,32.88,1380.959961,41.99999881386861
1999-09-01,29.99,1331.069946,44.383792797599206
1999-10-01,28.66,1282.810059,44.759597313328676
1999-11-01,29.74,1354.119995,45.53194334229993
1999-12-01,29.66,1397.719971,47.12474615643965
2000-02-01,27.76,1409.280029,50.766571649855905
2000-03-01,28.31,1379.189941,48.71741225715296
2000-05-01,27.49,1468.25,53.41033102946526
2000-06-01,28.16,1448.810059,51.44922084517045
2000-08-01,27.97,1438.099976,51.415801787629604
2000-09-01,27.34,1520.77002,55.624360643745426
2000-11-01,26.9,1421.219971,52.83345617100372
2000-12-01,26.62,1315.22998,49.407587528174304
2001-02-01,27.81,1373.469971,49.38762930600504
2001-03-01,26.1,1241.22998,47.55670421455939
2001-05-01,32.02,1266.439941,39.55152845096814
2001-06-01,33.67,1260.670044,37.44193774873774
2001-08-01,37.85,1215.930054,32.1249684015852
2001-10-01,39.72,1038.550049,26.14677867573011
2001-11-01,43.62,1084.099976,24.85327776249427
2002-02-01,44.57,1122.199951,25.178370002243664
2002-03-01,46.71,1131.780029,24.2299299721687
2002-04-01,43.81,1146.540039,26.170738164802554
2002-05-01,41.41,1086.459961,26.23665687032118
2002-07-01,32.46,968.650024,29.84134393099199
2002-08-01,31.53,884.659973,28.05772194735173
2002-10-01,29.24,847.909973,28.99828909028728
2002-11-01,32.03,900.960022,28.128630096784264
2003-04-01,28.05,858.4799800000003,30.60534688057042
2003-05-01,28.24,916.299988,32.44688342776204
2003-07-01,27.65,982.320007,35.52694419529838
2003-08-01,26.57,980.150024,36.889349792999624
2003-10-01,24.75,1018.219971,41.140200848484845
2003-12-01,22.17,1070.119995,48.26883152909337
2004-03-01,21.61,1155.969971,53.492363304025915
2004-04-01,21.23,1132.170044,53.32878210080075
2004-06-01,20.17,1121.199951,55.58750376797224
2004-07-01,19.51,1128.939941,57.864681752947206
2004-09-01,19.35,1105.910034,57.15297333333333
2004-10-01,19.25,1131.5,58.77922077922078
2004-11-01,20.05,1130.51001,56.3845391521197
2004-12-01,20.48,1191.369995,58.17236303710938
2005-02-01,20.11,1189.410034,59.14520308304326
2005-03-01,19.84,1210.410034,61.008570262096775
2005-04-01,19.02,1172.920044,61.66772050473186
2005-06-01,19.0,1202.219971,63.27473531578947
2005-07-01,19.0,1194.439941,62.865260052631584
2005-08-01,18.72,1235.349976,65.99091752136752
2005-09-01,18.44,1221.589966,66.24674436008677
2005-11-01,18.01,1202.76001,66.78289894503052
2005-12-01,18.07,1264.670044,69.98727415605977
2006-02-01,17.8,1282.459961,72.04831241573034
2006-03-01,17.8,1291.23999,72.54157247191011
2006-05-01,17.46,1305.189941,74.75314667812142
2006-06-01,16.82,1285.709961,76.43935558858502
2006-08-01,16.67,1270.920044,76.23995464907017
2006-09-01,16.77,1311.01001,78.1759099582588
2006-11-01,17.24,1367.810059,79.33933056844548
2006-12-01,17.38,1396.709961,80.3630587456847
2007-02-01,17.49,1445.939941,82.67238084619784
2007-03-01,16.92,1403.170044,82.92967163120566
2007-05-01,17.92,1486.300049,82.94085094866071
2007-06-01,17.83,1536.339966,86.16601043185644
2007-08-01,18.02,1465.810059,81.34351048834628
2007-10-01,20.68,1547.040039,74.80851252417796
2007-11-01,20.81,1508.439941,72.48630182604518
2008-02-01,21.74,1395.420044,64.18675455381785
2008-04-01,23.88,1370.180054,57.37772420435511
2008-05-01,25.81,1409.339966,54.60441557535839
2008-07-01,25.37,1284.910034,50.64682830114308
2008-08-01,26.83,1260.310059,46.973912001490866
2008-10-01,27.22,1161.060059,42.654667854518735
2008-12-01,58.98,816.210022,13.838759274330283
2009-04-01,119.85,811.080017,6.767459465999166
2009-05-01,123.73,877.5200199999997,7.092217085589588
2009-06-01,123.32,942.869995,7.64571841550438
2009-07-01,101.87,923.330017,9.063806979483655
2009-09-01,83.3,998.039978,11.98127224489796
2009-10-01,42.12,1029.849976,24.450379297245966
2009-12-01,21.78,1108.859985,50.911845041322316
2010-02-01,18.91,1089.189941,57.59862194606029
2010-03-01,18.91,1115.709961,59.0010555790587
2010-04-01,19.01,1178.099976,61.97264471330878
2010-06-01,16.15,1070.709961,66.29783040247679
2010-07-01,15.72,1027.369995,65.35432538167939
2010-09-01,15.61,1080.290039,69.20499929532352
2010-10-01,15.9,1146.23999,72.09056540880503
2010-11-01,15.88,1184.380005,74.58312374055416
2010-12-01,16.05,1206.069946,75.14454492211838
2011-02-01,16.52,1307.589966,79.15193498789347
2011-03-01,16.04,1306.329956,81.44201720698256
2011-04-01,16.21,1332.410034,82.19679420111042
2011-06-01,15.35,1314.550049,85.6384396742671
2011-07-01,15.61,1339.670044,85.82127123638693
2011-08-01,13.79,1286.939941,93.32414365482235
2011-09-01,13.5,1204.420044,89.21629955555555
2011-11-01,14.1,1218.280029,86.40283893617021
2011-12-01,14.3,1244.579956,87.03356335664336
2012-02-01,15.37,1324.089966,86.14768809368901
2012-03-01,15.69,1374.089966,87.57743569152326
2012-05-01,15.22,1405.819946,92.36661931668857
2012-06-01,15.05,1278.040039,84.91960392026577
2012-08-01,16.14,1375.319946,85.21189256505576
2012-10-01,16.62,1444.48999,86.91275511432009
2012-11-01,16.12,1427.589966,88.56017158808932
2013-02-01,17.32,1513.170044,87.36547598152424
2013-03-01,17.68,1518.199951,85.87103795248869
2013-04-01,17.69,1562.170044,88.30808615036743
2013-05-01,18.25,1582.699951,86.72328498630138
2013-07-01,18.12,1614.959961,89.12582566225166
2013-08-01,17.91,1706.869995,95.30262395309883
2013-10-01,17.86,1695.0,94.90481522956327
2013-11-01,18.15,1761.640015,97.06005592286502
2014-04-01,18.35,1885.52002,102.75313460490462
2014-05-01,18.46,1883.680054,102.04117302275189
2014-07-01,18.96,1973.319946,104.07805622362869
2014-08-01,18.68,1925.150024,103.05942312633833
2014-10-01,18.5,1946.160034,105.19783967567568
2014-12-01,20.08,2053.439941,102.26294526892431
2015-04-01,21.42,2059.689941,96.15732684407095
2015-05-01,21.92,2108.290039,96.1811149178832
2015-06-01,22.12,2111.72998,95.4669972875226
2015-07-01,22.4,2077.419922,92.74196080357143
2015-09-01,21.45,1913.849976,89.22377510489511
2015-10-01,22.68,1923.819946,84.82451261022928
2015-12-01,23.74,2102.629883,88.56907679022747
2016-02-01,22.02,1939.380005,88.07356970935513
2016-03-01,23.39,1978.349976,84.58101650277897
2016-04-01,23.97,2072.780029,86.47392695035461
2016-06-01,23.97,2099.330078,87.58156353775553
2016-07-01,24.52,2102.949951,85.76467989396411
2016-08-01,24.57,2170.840088,88.35327993487994
2016-09-01,24.22,2170.860107,89.63088798513625
2016-11-01,23.35,2111.719971,90.437686124197
2016-12-01,23.76,2191.080078,92.217175
2017-02-01,23.68,2279.550049,96.26478247466216
2017-03-01,23.6,2395.959961,101.52372716101695
2017-05-01,23.31,2388.330078,102.45946280566281
2017-06-01,23.4,2430.060059,103.84872047008547
2017-08-01,23.16,2476.350098,106.92357936096718
2017-12-01,24.25,2642.219971,108.95752457731959
2018-02-01,23.82,2821.97998,118.47103190596138
2018-03-01,23.41,2677.669922,114.38145758222981
2018-05-01,22.49,2654.800049,118.04357710093376
2018-06-01,22.49,2734.6201170000004,121.59271307247668
2018-08-01,22.37,2813.360107,125.76486843987483
2018-10-01,21.25,2924.590088,137.62776884705883
2018-11-01,20.67,2740.3701170000004,132.57717063376876
2019-02-01,20.6,2706.530029,131.38495286407766
2019-03-01,20.86,2803.689941,134.40507866730584
2019-04-01,21.56,2867.189941,132.98654642857144
2019-05-01,21.15,2923.72998,138.2378241134752
2019-05-31,20.43,2752.060059,134.7068066079295
2019-07-01,22.28,2964.330078,133.04892630161578
2019-08-01,21.67,2953.560059,136.29718777111214
2019-10-01,22.04,2940.25,133.4051724137931
2019-11-01,22.62,3066.909912,135.58399257294428
2019-12-31,24.21,3230.780029,133.44816311441554
2020-01-31,24.27,3225.52002,132.90152533992583
2020-02-28,22.23,2954.219971,132.89338600989655
2020-03-31,19.45,2584.590088,132.88380915167096
2020-04-01,23.74,2470.5,104.06486941870261
2020-04-30,20.88,2912.429931640625,139.48419212838243
2020-05-01,25.1,2830.7099609375,112.77728928037848
2020-06-01,26.69,3055.72998046875,114.48969578376732
2020-06-30,22.23,3100.2900390625,139.46423927406659
2020-07-01,27.57,3115.860107421875,113.01632598555949
2020-07-31,28.12,3271.1201171875,116.32717344194523
2020-08-31,30.09,3500.31005859375,116.32801789942673
2020-09-01,30.32,3526.64990234375,116.31431076331629
2020-09-30,28.91,3363.0,116.3265306122449
2020-10-01,29.06,3380.800048828125,116.33861145313575
